country,employees,founded,industry,link,name,revenue
UK,191,2015,Fintech,https://www.modulrfinance.com/,Modulr,"12,789,098"
Spain,14,2015,Construction,https://www.idesa.net/business-lines-idip-en.html,IDESA Industrial Plants,"22,498,000"
UK,300,2015,Financial Services,https://www.oaknorth.co.uk,OakNorth Bank,"118,823,758"
Italy,43,2013,Support Services,https://www.dottorgrandine.com,Doctor Hail (Dottor Grandine),6.2
Portugal,1058,2008,Support Services,http://www.vadeca.pt/,Vadeca Facility Services,11.16
France,83,2013,Support Services,https://www.superprof.fr/,Superprof,7.10
Japan,10,2013,Architecture,http://yanogumi.com/,Yanogumi,2.92
Philippines,"2,164",2010,Support Services,https://kmc.solutions/,KMC Solutions,72.95
Philippines,319,1962,Financial Services,https://mercantile.ph/,Mercantile Insurance,37.77
India,40,2010,Management Consulting,https://www.athenainfonomics.com/,Athena Infonomics,2.70
Australia,80,2002,Construction,https://aland.com.au/,ALAND Developments,124.89
India,181,2010,Technology,https://gramener.com/,Gramener,4.85
Germany,63,2012,Ecommerce,https://www.profishop.de/,PROFISHOP,"43,812,068"
The Netherlands,15,2015,Interiors,https://floer.nl/,Floer,"2,520,013"
Germany,64,2016,Technology,http://www.sfc-group.de,SFC Industrieservice,"3,961,380"
Portugal,25,2011,Transport,https://www.bluwalk.com,Bluwalk,"11,801,999"
Italy,8,2014,Industrial Goods,https://www.xtinsulation.it,Xt Insulation,6.6
Spain,191,2012,Technology,https://www.typeform.com/,Typeform,16.45
France,18,2013,Construction,Not found,Dipe Concept,2.04
Japan,80,2008,Support Services,https://bizmow.com/,BizMow,1.36
Japan,8,2015,Batteries,https://rhinoproducts.co.jp/,Rhino Products,3.07
Australia,61,2014,Sales & Marketing,https://kingkong.co/,King Kong,15.33
Japan,2,2014,Architecture,http://kurumifd.com/,KURUMI Real Estate,8.44
India,90,2011,Chemicals,https://brilliantpolymers.com/,Brilliant Polymers,44.02
Singapore,18,2013,Ecommerce,https://www.foodline.sg/,FoodLine.sg,1.88
Italy,12,2011,Retail,https://www.audiosalus.it/,Audiosalus,"1,569,480"
UK,26,2016,Technology,https://statsbomb.com/,StatsBomb,"2,027,170"
France,14,2015,Retail,https://www.biotyfullbox.fr,Biotyfull,"16,502,575"
Italy,4,2006,Industrial Goods,https://www.lapelleweb.it,Lapelle,15.3
Germany,322,2011,Travel & Leisure,https://www.fitbox.de/,fitbox,9.66
Japan,123,2008,Management Consulting,https://styleedge.co.jp/,Styleedge,81.01
Japan,15,2015,Technology,https://lambell.co.jp/,LAMBELL,3.78
Japan,25,2015,Property,http://yamato-infilink.co.jp/,Yamato Infilink,20.05
Australia,24,2010,Advertising,http://www.hotglue.com.au/,Hotglue,5.09
Australia,3,2014,Sales & Marketing,https://pyjamabosses.com/,Pyjama Bosses,1.79
India,365,2009,Chemicals,https://www.rossari.com/,ROSSARI,85.73
Italy,8,2013,Pharmaceuticals,https://www.theras-group.com/,Theras Biocare,"26,633,230"
UK,61,2016,Fintech,https://stenn.com/,Stenn,"29,615,571"
Germany,125,2014,Technology,https://www.holidu.de,Holidu,"24,720,000"
Spain,168,2005,Technology,https://www.arquimeagroup.com,Arquimea Group,"36,499,759"
United Kingdom,51,2013,Media,https://www.plimsollproductions.com,Plimsoll Productions,14.7
United Kingdom,80,2014,Technology,https://prodigi.com/,Prodigi Group,20.40
South Korea,71,2016,Advertising,http://www.dblent.com/,D.BLENT,22.66
Japan,20,2011,Industrial Goods,https://superoxjapan.com/,SuperOx Japan,5.14
Japan,57,2015,Advertising,https://tokyo-tsushin.com/,Tokyo Tsushin,22.94
Australia,162,2011,Technology,https://overthewire.com.au/,Over the Wire,65.13
Taiwan,Not found,1999,Support Services,http://www.ever-clear.com.tw/,Ever Clear,15.21
Australia,53,2014,Technology,https://engagesq.com/,Engage Squared,6.43
Hungary,180,2012,Fashion,https://www.nanushka.com/,Nanushka,"20,825,934"
Netherlands,43,2015,Cyber Security,https://www.cybersprint.com,Cybersprint,"1,625,797"
Sweden,42,2015,Fintech,https://qred.com/en-se,Qred,"22,064,333"
Germany,30,1991,Construction,https://www.immoconsult-gmbh.de,ImmoBauConsult,9.7
Italy,8,2015,Industrial Goods,https://www.tbtsrl.com/,TBT,1.68
Singapore,95,2014,Sales & Marketing,https://www.redhill.world/,Redhill World,3.36
Japan,19,2008,Industrial Goods,https://www.vision-sensing.jp/,Vision Sensing,3.45
Japan,60,2011,Health,https://mh-tec.co.jp/,Mental Health Technologies,8.87
Japan,96,2013,Fintech,https://www.zuu.co.jp/,ZUU,16.98
South Korea,251,2002,Technology,http://www.suresofttech.com/,Suresoft Technologies,23.41
Japan,2,2015,Advertising,http://islanday.jp/,ISLANDAY,1.18
Germany,60,2016,Support Services,https://www.deutsches-pm.de/,DPM - Deutsches Personal Management,"2,267,760"
Sweden,18,2012,Technology,https://www.spiideo.com,Spiideo,"2,224,272"
Netherlands,17,2012,Ecommerce,https://www.customconcepts.com,Custom Group,3.4
Romania,10,2015,Agricultural Commodities,Not found,Biochem Organics,8.40
Lithuania,26,2013,Construction,https://www.malagris.lt/,Malagris,9.49
Japan,10,2016,Construction,http://www.prestfare.tokyo/,Prestfare,5.05
India,"22,949",2013,Transport,https://www.ecomexpress.in/,Ecom Express,219.01
Japan,100,2014,Education,file:///Users/chris.campbell/Downloads/http/labori-saitama.com,Labori,4.63
Australia,8,2015,Sales & Marketing,https://www.localdigital.com.au/,Local Digital,1.72
New Zealand,42,2008,Fintech,https://www.orbitremit.com/,OrbitRemit,8.80
Japan,2,2014,Pharmaceuticals,https://kintarocellspower.co.jp/,KINTARO Cells Power,1.31
UK,243,2013,Fintech,https://monese.com/de/de,Monese,"18,196,451"
Spain,288,2005,Technology,https://www.arquimea.com/,Arquimea,"72,044,361"
Poland,58,2014,Sales & Marketing,https://delante.co,Delante Media,"1,570,649"
Spain,20,2012,Ecommerce,https://www.ventamueblesonline.es,Home Design Virtual Shops,2.5
Italy,12,2014,Industrial Goods,https://www.testaeplebani.com,Testa E Plebani,1.8
Czech Republic,39,2014,Technology,https://www.applifting.cz/,Applifting,1.68
Australia,283,2005,Ecommerce,https://www.newaim.com.au/,NEW AIM,236.10
Japan,77,2015,Transport,https://www.adobute.co.jp/,Adobute,6.34
Japan,7,2015,Energy,https://uniqueplus.co.jp/,Unique Plus,2.58
Japan,448,1960,Technology,https://www.lasertec.co.jp/,Lasertec,391.32
India,103,2008,Personal & Household Goods,http://www.nexonpaints.com/,Nexon Paints,8.77
Malaysia,7,2014,Sales & Marketing,https://www.paradigm-marketing.com.my/,Paradigm Global Marketing,3.01
France,18,2013,Education,https://www.groupe-perspective.fr/,Groupe PERSPECTIVE,"2,709,000"
Italy,3,2016,Support Services,https://www.sio.engineering,Sio*,"1,606,000"
Denmark,177,2013,Technology,https://www.templafy.com,Templafy,"12,237,885"
Netherlands,71,2007,Fashion,https://www.gutsgusto.com,Guts & Gusto,4.8
Germany,12,2014,Waste management & recycling,https://www.ruhrzinn.com/,MTM Ruhrzinn,3.89
United Kingdom,35,2012,Technology,https://www.rezatec.com/,Rezatec,3.43
India,213,2013,Waste management & recycling,https://saahaszerowaste.com/,Saahas Zero Waste,3.93
Japan,187,1985,Technology,http://www.pss.co.jp/,Precision System Science (PSS),84.73
Taiwan,180,1990,Technology,https://www.avermedia.com/,AVerMedia Technologies,238.35
Japan,145,1984,Support Services,https://www.kamakura-net.co.jp/,Kamakura Shinsho,29.99
Taiwan,Not found,2004,Health,http://www.genereach.com/,GeneReach,11.83
Sweden,155,2014,Technology,https://funnel.io/,Funnel,"11,499,031"
Italy,57,2014,Industrial Goods,https://www.valvoleitalia.it,Valvole Italia,"9,264,354"
Netherlands,72,2012,Telecoms,https://www.globalinter.net,Globalinternet,25.7
Germany,15,2006,Advertising,https://www.accenta.info/,ACCENTA Music ,8.00
New Zealand,42,2008,Fintech,https://www.orbitremit.com/,OrbitRemit,11.15
Singapore,82,2000,Health,https://www.yms.com.sg/,Yeap Medical Supplies,49.92
Japan,104,2011,Technology,https://www.tablecheck.com/ja/company/,TableCheck,8.70
New Zealand,3055,2006,Technology,https://www.xero.com/,Xero,499.96
Australia,151,2014,Energy,https://www.compareandconnect.com.au/,Compare & Connect,18.24
India,250,2004,Construction,http://www.gstonesindia.com/,Global Stones,23.58
Germany,49,2015,Health,https://www.livingquarter.de/,Living Quarter,"5,016,731"
Poland,42,2012,Technology,https://semantive.com,Semantive,"1,954,961"
Italy,5,2014,Industrial Goods,https://www.metalfer.cuneo.it,Metalfer Di Pio Mario*,3.0
Spain,23,2012,Fintech,https://www.facephi.com/es/,Facephi Biometria,4.48
Italy,33,2012,Technology,https://www.mia-platform.eu/en/,Mia,2.39
Japan,51,2010,Sales & Marketing,https://wacul.co.jp/,WACUL,6.67
India,750,2005,Technology,https://puresoftware.com/,PureSoftware,22.94
South Korea,46,2014,Cyber Security,http://www.stealien.com/,STEALIEN Inc.,3.83
Singapore,Not found,1997,Support Services,https://www.atlanticnavigation.com/,Atlantic Navigation Holdings,75.84
Philippines,109,2007,Property,http://www.stalucialand.com.ph/,Sta. Lucia Land Inc.,154.32
Taiwan,Not found,2004,Food & Beverage,http://www.lakaffagroup.com/,La Kaffa International,160.24
Sweden,287,2013,Energy,https://sveasolar.com/,Svea Solar,"66,146,911"
Ireland,16,2016,Food & Beverage,https://bevcraft.ie/,Bevcraft Group,"4,046,859"
Italy,18,2004,Technology,https://www.ubiquicom.com,Ubiquicom,"3,141,077"
UK,83,2013,Fintech,https://www.elliptic.co,Elliptic Enterprises,"2,822,154"
United Kingdom,90,2012,Construction,https://www.vivalda.co.uk,VIVALDA,36.3
Germany,12,2013,Travel & Leisure,https://www.eila.de/,eila Consulting,5.86
Singapore,158,2011,Technology,https://www.firstcom.com.sg/,FirstCom Solutions,5.63
Japan,135,2015,Transport,http://www.erimologi.com/,ERIMO Logistics,16.97
Taiwan,895,1979,Construction,https://www.kindom.com.tw/,Kindom,924.35
Taiwan,173,2001,Technology,https://www.brogent.com/,Brogent Technologies,67.27
Japan,27,2014,Food & Beverage,https://www.kuradashi.jp/,Kuradashi,5.20
Taiwan,1193,2016,Pharmaceuticals,http://www.greattree.com.tw/,Great Tree Pharmacy,213.46
UK,932,2013,Technology,https://www.ltgplc.com/,Learning Technologies Group,"19,446,429"
Italy,26,2016,Advertising,https://www.boosterboxdigital.com,Booster Box,"1,628,120"
Italy,13,2014,Food & Beverage,https://www.italfruttadistribuzioni.it,Italfrutta Distribuzioni*,5.9
Germany,60,2013,Food & Beverage,https://www.ankerkraut.de/,Ankerkraut,12.60
Japan,30,2014,Technology,https://link-us.jp/,LINK-US,1.27
Japan,95,2005,Property,https://www.goodcomasset.co.jp/,Good Com Asset,242.77
Japan,30,2015,Transport,https://espoirer.com/,Espoirer,5.76
Taiwan,Not found,1993,Technology,http://www.wtmec.com/,WT Microelectronics,"10,838.01"
Philippines,344,2005,Health,http://www.chsiphil.com/,CHSI,5.30
Italy,9,2014,Health,https://www.curafarma.it/,Cura Farma,"4,436,220"
Italy,9,2016,Construction,https://www.assi.tech,Assitech,"3,590,541"
Romania,500,2004,Technology,https://www.accesa.eu,Accesa IT Systems,15.4
Hungary,4,2015,Agricultural Commodities,http://cornexim.com/en/,Cornexim,3.32
Spain,81,2014,Advertising,https://www.adsmurai.com/,Adsmurai,3.32
South Korea,59,2016,Education,https://www.daddyslab.com/,"D LAB Co.,Ltd",2.08
South Korea,11,2012,Technology,http://www.archisound.co.kr/,ARCHISOUND Corp.,5.98
Japan,57,2013,Fashion,https://www.fireworks-japan.jp/,FIREWORKS,6.84
Singapore,13,2011,Industrial Goods,https://www.mlioncorp.com/,Mlion Corporation,54.70
India,340,2013,Cyber Security,https://sequretek.com/,Sequretek,2.73
India,346,1985,Construction,http://kvspremier.com/,KVS Premier,48.82
Lithuania,7,2013,Personal & Household Goods,https://www.kamadobono.co.uk/en/,Kamado Bono,"6,801,734"
Spain,121,2013,Technology,https://www.signaturit.com,Signaturit Solutions,"3,362,524"
United Kingdom,127,2008,Fintech,https://www.lendinvest.com,LendInvest,41.8
Germany,13,2014,Retail,https://www.2e-vertrieb.de/,2E Vertriebs-GmbH,8.03
Japan,38,2008,Technology,https://www.brains-tech.co.jp/,Brains Technology,5.92
Japan,211,2012,Energy,https://www.rn-j.com/,Renewable Japan,208.63
Japan,145,1997,Construction,https://www.kinliser.co.jp/,KINLISER,46.92
Taiwan,186,1999,Technology,http://www.cbtech.com.tw/,Chime Ball Technology,53.50
Taiwan,Not found,1977,Interiors,http://www.richhonour.com/,Rich Honour International Designs,136.48
Malaysia,1416,1980,Pharmaceuticals,https://hovid.com/,hovid,90.71
Spain,47,2007,Management Consulting,https://www.sipadan.es/,SIPADAN,"3,457,203"
Italy,141,2015,Technology,https://www.ayesconsulting.com,Ayes,"8,365,450"
France,75,2007,Fintech,https://www.lemonway.com,Lemon Way,10.9
United Kingdom,24,2013,Ecommerce,https://www.beer52.com/,Beer52,12.35
Japan,145,2005,Management Consulting,http://www.intloop.com/,INTLOOP,67.03
Singapore,79,2013,Support Services,https://venturehaven.com.sg/,Venturer Group Corporate Solutions,3.22
Japan,5,2000,Industrial Goods,https://www.access-eng.com/,Access Engineering,2.50
Taiwan,Not found,2002,Industrial Goods,http://www.upyoung.com.tw/,Up Young,36.17
India,25,2013,Industrial Goods,http://www.dbind.in/,Dbind Wire Products,2.15
India,1517,2004,Technology,https://www.qburst.com/,Qburst,394.51
Czech Republic,45,2013,Fintech,https://www.dateio.eu/,Dateio,"4,710,733"
Italy,5,2016,Health,http://n/a,Sistemi Sanitari,"2,064,254"
Spain,22,2013,Travel & Leisure,https://www.traventia.es;%20www.traventia.pt;%20www.traventia.fr;%20www.traventia.it,Traventia (Youbid),13.7
Netherlands,15,2012,Media,https://www.theinnercircle.co/,Circle Imperium ,7.78
Japan,55,2003,Retail,https://www.nuno-omutsu.jp/,Yukon Sky,19.77
India,200,2012,Technology,https://www.neebal.com/,Neebal,2.30
Japan,35,2006,Property,https://www.iwamotoshoji.jp/,Iwamoto Shoji,25.77
Singapore,228,2016,Energy,https://www.uniongas.com.sg/,Union Gas Holdings,57.77
Philippines,93,2011,Support Services,https://people360.com.ph/,People360 Consulting Corporation,1.31
Taiwan,84,2004,Media,http://www.khaminc.com.tw/,KHAM,52.13
Germany,16,2016,Property,https://www.crest-investment.com/,CREST Investment,"4,857,817"
France,9,2015,Games industry,https://playdigious.com,Playdigious,"2,192,902"
Germany,61,2011,Energy,https://www.mep-werke.de,MEP Werke,40.1
Netherlands,24,2015,Technology,https://widgetbrain.com/,Widget Brain Holding,1.70
South Korea,29,2014,Technology,http://www.wizione.com/,wizionesysetms,3.03
Australia,535,2002,Technology,https://elmosoftware.com.au/,ELMO SOFTWARE,47.56
Australia,68,2006,Ecommerce,https://www.easysigns.com.au/,Easy Signs,13.20
Japan,2642,1997,Property,https://openhouse-group.co.jp/,Open House Group,"4,967.02"
Italy,19,2017,Retail,https://www.componentidigitali.com/,Componenti Digitali,"2,805,850"
Spain,118,2009,Retail,https://www.sabor-espana.com,Sabor a España,"7,533,171"
France,8,2012,Retail,https://www.gpasplus.com,GpasPlus,2.4
Italy,43,2014,Transport,https://www.velotransport.it/,Velotransport,2.42
Japan,11,2008,Personal & Household Goods,https://www.sirius-agent.co.jp/,Sirius,10.94
Japan,34,2010,Retail,https://www.tosyo.co.jp/,TOSYO,3.57
Japan,202,2008,Advertising,https://one-star.jp/,Onestar,102.88
Taiwan,Not found,1972,Industrial Goods,http://www.rexon.net/,Rexon,255.51
Germany,6,2006,Property,https://www.immo-konzepte.de/,IMMO-KONZEPTE,"2,269,276"
UK,27,2014,Fintech,https://www.crowdproperty.com,Crowd Property,"1,933,469"
Germany,140,2013,Support Services,https://www.ecs-deutschland.de,ECS,12.9
France,15,2013,Property,https://www.fiducim.fr/,FIDUCIM,9.80
India,265,2012,Technology,https://www.polestarllp.com/,Polestar Solutions,4.42
Malaysia,623,2007,Technology,https://sophicautomation.com/,Sophic,16.91
Taiwan,Not found,2013,Games industry,http://www.9splay.com.tw/,9Splay,60.15
South Korea,162,1997,Technology,https://www.parksystems.com/,Park Systems,44.79
Denmark,41,2014,Technology,https://www.swipbox.com/,SwipBox,"9,391,760"
Italy,46,2001,Interiors,https://www.comodoitalia.it,Mec.Line,"7,132,969"
Germany,13,2014,Construction,https://www.wertbau-nord.de,Wertbau Nord,2.9
Sweden,105,2014,Ecommerce,https://www.matsmart.se/,Matsmart in Scandinavia,26.74
Australia,60,2010,Technology,https://www.xref.com/,Xref Limited,8.64
Australia,23,2007,Telecoms,https://www.trikon.com.au/,Trikon,4.48
South Korea,69,2012,Ecommerce,https://www.sellerhub.co.kr/,Sellerhub,7.29
Australia,112,2011,Energy,https://www.solarnaturally.com.au/,Solar Naturally,34.46
South Korea,219,1996,Media,https://www.jype.com/,JYP Entertainment,133.95
Japan,94,2012,Support Services,https://www.mirai-works.co.jp/,Mirai Works,33.06
Sweden,85,2015,Media,https://www.nextory.se/,Nextory,"26,534,087"
Italy,8,2014,Food & Beverage,https://www.topfish.it,Top Fish,"4,409,054"
Germany,5,2011,Ecommerce,https://www.gute-marken.com/?lang=en,Gute Marken Online,11.1
Germany,7,2014,Ecommerce,https://www.moluna.de/,Moluna,9.88
South Korea,133,2015,Media,https://www.treasurehunter.co.kr/,Treasure Hunter,17.26
New Zealand,22,2012,Technology,https://www.dynamo6.com/,Dynamo6,2.56
Japan,7,2015,Industrial Goods,https://www.nfa-es.co.jp/,NFA ENGINEERING SERVICE,1.69
Hong Kong,884,2009,Technology,https://www.i-click.com/,iClick Interactive,199.41
Poland,176,2016,Technology,https://itds.pl/,ITDS Polska,"8,609,941"
Italy,7,2016,Food & Beverage,https://www.laboutiquedelbiologico.it,Blife,"2,607,322"
United Kingdom,12,2010,Financial Services,https://www.bambridgeaccountants.co.uk,Bambridge Accountants,1.8
Germany,12,2014,Construction,https://metishaus.de/,Metis,11.03
Japan,85,2005,Technology,https://www.ricksoft.jp/,Ricksoft,40.87
Japan,27,2009,Technology,https://allsmart.co.jp/,ALLSMART,2.87
Australia,120,2014,Law,https://legalvision.com.au/,LegalVision,12.02
India,76,1996,Chemicals,http://www.chemcrux.com/,Chemcrux,8.16
Italy,5,2015,Ecommerce,https://www.savait.com/,Savait,"2,108,040"
Italy,37,2011,Transport,https://www.transporentsrl.it,Transporent,"3,186,832"
Italy,4,2013,Transport,https://www.logimi.it,Logimi,2.3
Germany,231,1998,Retail,https://www.coffee-perfect.de/,CP Group,37.21
India,190,2012,Technology,https://www.xoxoday.com/,Xoxoday,37.11
Japan,8,2017,Retail,https://bright-us.co.jp/,BRIGHTUS,2.07
India,250,2012,Technology,https://monocept.com/,Monocept,4.43
Taiwan,Not found,2005,Health,http://www.powerwindhealth.com.tw/,Fitness Factory,114.04
Taiwan,7800,1981,Energy,https://www.saswafer.com/,Sino-American Silicon Products,"2,026.59"
Spain,18,2015,Advertising,https://adpone.com/,Adpone,"11,124,512"
Italy,3,2016,Food & Beverage,http://www.reinagreen.com,Reinagreen Italia,"1,981,717"
United Kingdom,150,2013,Property,https://www.uniplaces.com,Uniplaces,3.4
United Kingdom,295,2014,Advertising,https://www.ogury.com/,Ogury*,70.42
Vietnam,200,2011,Advertising,https://conex-agency.com/,ConeXagency,1.70
Japan,31,2013,Architecture,https://www.r-toolbox.jp/,TOOLBOX,11.40
Japan,10,2015,Management Consulting,https://www.live-link.life/,"CB, Ltd",9.01
Australia,38,2010,Technology,https://www.transpire.com/,Transpire,6.73
India,843,1995,Technology,https://dynacons.com/,Dynacons,46.57
Lithuania,1000,2012,Cyber Security,https://nordsecurity.com/,Nord Security,"156,623,915"
The Netherlands,226,2012,Technology,https://www.mews.com/,Mews,"22,386,000"
